2026-04-08 07:17:37 status half-installed libnss-systemd:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:37 status unpacked libnss-systemd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:37 upgrade systemd:amd64 255.4-1ubuntu8.14 255.4-1ubuntu8.15
2026-04-08 07:17:37 status half-configured systemd:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:37 status unpacked systemd:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:37 status half-installed systemd:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:37 status unpacked systemd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:37 upgrade udev:amd64 255.4-1ubuntu8.14 255.4-1ubuntu8.15
2026-04-08 07:17:37 status triggers-pending initramfs-tools:all 0.142ubuntu25.8
2026-04-08 07:17:37 status half-configured udev:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:37 status unpacked udev:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:37 status half-installed udev:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:38 status unpacked udev:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:38 upgrade libudev-dev:amd64 255.4-1ubuntu8.14 255.4-1ubuntu8.15
2026-04-08 07:17:38 status half-configured libudev-dev:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:38 status unpacked libudev-dev:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:38 status half-installed libudev-dev:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:38 status unpacked libudev-dev:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:38 upgrade libudev1:amd64 255.4-1ubuntu8.14 255.4-1ubuntu8.15
2026-04-08 07:17:38 status half-configured libudev1:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:38 status unpacked libudev1:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:38 status half-configured libudev1:i386 255.4-1ubuntu8.14
2026-04-08 07:17:38 status half-installed libudev1:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:38 status unpacked libudev1:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:38 upgrade libudev1:i386 255.4-1ubuntu8.14 255.4-1ubuntu8.15
2026-04-08 07:17:38 status unpacked libudev1:i386 255.4-1ubuntu8.14
2026-04-08 07:17:38 status half-installed libudev1:i386 255.4-1ubuntu8.14
2026-04-08 07:17:38 status unpacked libudev1:i386 255.4-1ubuntu8.15
2026-04-08 07:17:38 upgrade code:amd64 1.114.0-1775036290 1.115.0-1775600353
2026-04-08 07:17:38 status half-configured code:amd64 1.114.0-1775036290
2026-04-08 07:17:38 status unpacked code:amd64 1.114.0-1775036290
2026-04-08 07:17:38 status half-installed code:amd64 1.114.0-1775036290
2026-04-08 07:17:38 status triggers-pending mailcap:all 3.70+nmu1ubuntu1
2026-04-08 07:17:38 status triggers-pending gnome-menus:amd64 3.36.0-1.1ubuntu3
2026-04-08 07:17:39 status triggers-pending mate-menus:all 1.26.1+mint1
2026-04-08 07:17:39 status triggers-pending desktop-file-utils:amd64 0.27-2build1
2026-04-08 07:17:40 status triggers-pending shared-mime-info:amd64 2.4-4
2026-04-08 07:17:45 status unpacked code:amd64 1.115.0-1775600353
2026-04-08 07:17:45 upgrade libnss-myhostname:amd64 255.4-1ubuntu8.14 255.4-1ubuntu8.15
2026-04-08 07:17:45 status half-configured libnss-myhostname:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:45 status unpacked libnss-myhostname:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:45 status half-installed libnss-myhostname:amd64 255.4-1ubuntu8.14
2026-04-08 07:17:45 status unpacked libnss-myhostname:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:45 startup packages configure
2026-04-08 07:17:45 configure systemd-dev:all 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:45 status unpacked systemd-dev:all 255.4-1ubuntu8.15
2026-04-08 07:17:45 status half-configured systemd-dev:all 255.4-1ubuntu8.15
2026-04-08 07:17:45 status installed systemd-dev:all 255.4-1ubuntu8.15
2026-04-08 07:17:45 configure libsystemd0:i386 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:45 status unpacked libsystemd0:i386 255.4-1ubuntu8.15
2026-04-08 07:17:45 status half-configured libsystemd0:i386 255.4-1ubuntu8.15
2026-04-08 07:17:45 status installed libsystemd0:i386 255.4-1ubuntu8.15
2026-04-08 07:17:45 configure libsystemd-shared:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:45 status unpacked libsystemd-shared:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:45 status half-configured libsystemd-shared:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:45 status installed libsystemd-shared:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:45 configure libnss-myhostname:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:45 status unpacked libnss-myhostname:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:45 status half-configured libnss-myhostname:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:45 status installed libnss-myhostname:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:45 configure libudev1:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:45 status unpacked libudev1:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:45 status half-configured libudev1:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:45 status installed libudev1:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:45 configure libudev1:i386 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:45 status unpacked libudev1:i386 255.4-1ubuntu8.15
2026-04-08 07:17:45 status half-configured libudev1:i386 255.4-1ubuntu8.15
2026-04-08 07:17:45 status installed libudev1:i386 255.4-1ubuntu8.15
2026-04-08 07:17:45 configure code:amd64 1.115.0-1775600353 <none>
2026-04-08 07:17:45 status unpacked code:amd64 1.115.0-1775600353
2026-04-08 07:17:45 status half-configured code:amd64 1.115.0-1775600353
2026-04-08 07:17:49 status installed code:amd64 1.115.0-1775600353
2026-04-08 07:17:49 configure systemd:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:49 status unpacked systemd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:49 status half-configured systemd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 status installed systemd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 configure systemd-timesyncd:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:50 status unpacked systemd-timesyncd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 status half-configured systemd-timesyncd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 status installed systemd-timesyncd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 configure udev:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:50 status unpacked udev:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 status half-configured udev:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 status installed udev:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 configure libudev-dev:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:50 status unpacked libudev-dev:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 status half-configured libudev-dev:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 status installed libudev-dev:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 configure systemd-container:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:50 status unpacked systemd-container:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:50 status half-configured systemd-container:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:51 status installed systemd-container:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:51 configure systemd-resolved:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:51 status unpacked systemd-resolved:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:51 status half-configured systemd-resolved:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:51 status installed systemd-resolved:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:51 configure systemd-sysv:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:51 status unpacked systemd-sysv:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:51 status half-configured systemd-sysv:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:51 status installed systemd-sysv:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:51 configure systemd-coredump:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:51 status unpacked systemd-coredump:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:51 status half-configured systemd-coredump:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:52 status installed systemd-coredump:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:52 configure libnss-systemd:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:52 status unpacked libnss-systemd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:52 status half-configured libnss-systemd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:52 status installed libnss-systemd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:52 configure libnss-mymachines:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:52 status unpacked libnss-mymachines:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:52 status half-configured libnss-mymachines:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:52 status installed libnss-mymachines:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:52 configure libpam-systemd:amd64 255.4-1ubuntu8.15 <none>
2026-04-08 07:17:52 status unpacked libpam-systemd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:52 status half-configured libpam-systemd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:52 status installed libpam-systemd:amd64 255.4-1ubuntu8.15
2026-04-08 07:17:52 trigproc desktop-file-utils:amd64 0.27-2build1 <none>
2026-04-08 07:17:52 status half-configured desktop-file-utils:amd64 0.27-2build1
2026-04-08 07:17:52 status installed desktop-file-utils:amd64 0.27-2build1
2026-04-08 07:17:52 trigproc initramfs-tools:all 0.142ubuntu25.8 <none>
2026-04-08 07:17:52 status half-configured initramfs-tools:all 0.142ubuntu25.8
2026-04-08 07:18:00 status installed initramfs-tools:all 0.142ubuntu25.8
2026-04-08 07:18:00 trigproc gnome-menus:amd64 3.36.0-1.1ubuntu3 <none>
2026-04-08 07:18:00 status half-configured gnome-menus:amd64 3.36.0-1.1ubuntu3
2026-04-08 07:18:00 status installed gnome-menus:amd64 3.36.0-1.1ubuntu3
2026-04-08 07:18:00 trigproc mate-menus:all 1.26.1+mint1 <none>
2026-04-08 07:18:00 status half-configured mate-menus:all 1.26.1+mint1
2026-04-08 07:18:00 status installed mate-menus:all 1.26.1+mint1
2026-04-08 07:18:00 trigproc libc-bin:amd64 2.39-0ubuntu8.7 <none>
2026-04-08 07:18:00 status half-configured libc-bin:amd64 2.39-0ubuntu8.7
2026-04-08 07:18:00 status installed libc-bin:amd64 2.39-0ubuntu8.7
2026-04-08 07:18:00 trigproc man-db:amd64 2.12.0-4build2 <none>
2026-04-08 07:18:00 status half-configured man-db:amd64 2.12.0-4build2
2026-04-08 07:18:01 status installed man-db:amd64 2.12.0-4build2
2026-04-08 07:18:01 trigproc dbus:amd64 1.14.10-4ubuntu4.1 <none>
2026-04-08 07:18:01 status half-configured dbus:amd64 1.14.10-4ubuntu4.1
2026-04-08 07:18:01 status installed dbus:amd64 1.14.10-4ubuntu4.1
2026-04-08 07:18:01 trigproc shared-mime-info:amd64 2.4-4 <none>
2026-04-08 07:18:01 status half-configured shared-mime-info:amd64 2.4-4
2026-04-08 07:18:03 status installed shared-mime-info:amd64 2.4-4
2026-04-08 07:18:03 trigproc mailcap:all 3.70+nmu1ubuntu1 <none>
2026-04-08 07:18:03 status half-configured mailcap:all 3.70+nmu1ubuntu1
2026-04-08 07:18:03 status installed mailcap:all 3.70+nmu1ubuntu1
2026-04-08 22:14:18 startup archives unpack
2026-04-08 22:14:19 upgrade libssl-dev:amd64 3.0.13-0ubuntu3.7 3.0.13-0ubuntu3.9
2026-04-08 22:14:19 status half-configured libssl-dev:amd64 3.0.13-0ubuntu3.7
2026-04-08 22:14:19 status unpacked libssl-dev:amd64 3.0.13-0ubuntu3.7
2026-04-08 22:14:19 status half-installed libssl-dev:amd64 3.0.13-0ubuntu3.7
2026-04-08 22:14:19 status unpacked libssl-dev:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:19 upgrade libssl3t64:amd64 3.0.13-0ubuntu3.7 3.0.13-0ubuntu3.9
2026-04-08 22:14:19 status triggers-pending libc-bin:amd64 2.39-0ubuntu8.7
2026-04-08 22:14:19 status half-configured libssl3t64:amd64 3.0.13-0ubuntu3.7
2026-04-08 22:14:19 status unpacked libssl3t64:amd64 3.0.13-0ubuntu3.7
2026-04-08 22:14:19 status half-configured libssl3t64:i386 3.0.13-0ubuntu3.7
2026-04-08 22:14:19 status half-installed libssl3t64:amd64 3.0.13-0ubuntu3.7
2026-04-08 22:14:19 status unpacked libssl3t64:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:20 upgrade libssl3t64:i386 3.0.13-0ubuntu3.7 3.0.13-0ubuntu3.9
2026-04-08 22:14:20 status unpacked libssl3t64:i386 3.0.13-0ubuntu3.7
2026-04-08 22:14:20 status half-installed libssl3t64:i386 3.0.13-0ubuntu3.7
2026-04-08 22:14:20 status unpacked libssl3t64:i386 3.0.13-0ubuntu3.9
2026-04-08 22:14:20 upgrade openssl:amd64 3.0.13-0ubuntu3.7 3.0.13-0ubuntu3.9
2026-04-08 22:14:20 status half-configured openssl:amd64 3.0.13-0ubuntu3.7
2026-04-08 22:14:20 status unpacked openssl:amd64 3.0.13-0ubuntu3.7
2026-04-08 22:14:20 status half-installed openssl:amd64 3.0.13-0ubuntu3.7
2026-04-08 22:14:20 status triggers-pending man-db:amd64 2.12.0-4build2
2026-04-08 22:14:20 status unpacked openssl:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:20 upgrade libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.2 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:20 status half-configured libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:20 status unpacked libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:20 status half-installed libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:20 status unpacked libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:20 upgrade libgdk-pixbuf-2.0-dev:amd64 2.42.10+dfsg-3ubuntu3.2 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:20 status half-configured libgdk-pixbuf-2.0-dev:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:20 status unpacked libgdk-pixbuf-2.0-dev:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:20 status half-installed libgdk-pixbuf-2.0-dev:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:20 status unpacked libgdk-pixbuf-2.0-dev:amd64 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:21 upgrade libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.2 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:21 status half-configured libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status unpacked libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status half-configured libgdk-pixbuf-2.0-0:i386 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status half-installed libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status unpacked libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:21 upgrade libgdk-pixbuf-2.0-0:i386 2.42.10+dfsg-3ubuntu3.2 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:21 status unpacked libgdk-pixbuf-2.0-0:i386 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status half-installed libgdk-pixbuf-2.0-0:i386 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status unpacked libgdk-pixbuf-2.0-0:i386 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:21 upgrade libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.2 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:21 status half-configured libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status unpacked libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status half-installed libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status unpacked libgdk-pixbuf2.0-bin:amd64 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:21 upgrade gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.2 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:21 status half-configured gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status unpacked gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status half-installed gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.2
2026-04-08 22:14:21 status unpacked gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:22 upgrade qemu-system-modules-spice:amd64 1:8.2.2+ds-0ubuntu1.14 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:22 status half-configured qemu-system-modules-spice:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status unpacked qemu-system-modules-spice:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status half-installed qemu-system-modules-spice:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status unpacked qemu-system-modules-spice:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:22 upgrade qemu-system-modules-opengl:amd64 1:8.2.2+ds-0ubuntu1.14 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:22 status half-configured qemu-system-modules-opengl:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status unpacked qemu-system-modules-opengl:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status half-installed qemu-system-modules-opengl:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status unpacked qemu-system-modules-opengl:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:22 upgrade qemu-system-gui:amd64 1:8.2.2+ds-0ubuntu1.14 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:22 status half-configured qemu-system-gui:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status unpacked qemu-system-gui:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status half-installed qemu-system-gui:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status unpacked qemu-system-gui:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:22 upgrade qemu-block-extra:amd64 1:8.2.2+ds-0ubuntu1.14 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:22 status half-configured qemu-block-extra:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status unpacked qemu-block-extra:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status half-installed qemu-block-extra:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:22 status unpacked qemu-block-extra:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:23 upgrade qemu-utils:amd64 1:8.2.2+ds-0ubuntu1.14 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:23 status half-configured qemu-utils:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:23 status unpacked qemu-utils:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:23 status half-installed qemu-utils:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:23 status unpacked qemu-utils:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:23 upgrade qemu-system-x86:amd64 1:8.2.2+ds-0ubuntu1.14 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:23 status half-configured qemu-system-x86:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:23 status unpacked qemu-system-x86:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:23 status half-installed qemu-system-x86:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:23 status unpacked qemu-system-x86:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:23 upgrade qemu-system-common:amd64 1:8.2.2+ds-0ubuntu1.14 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:23 status half-configured qemu-system-common:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:23 status unpacked qemu-system-common:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:23 status half-installed qemu-system-common:amd64 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:23 status unpacked qemu-system-common:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:23 upgrade qemu-system-data:all 1:8.2.2+ds-0ubuntu1.14 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:23 status half-configured qemu-system-data:all 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:23 status unpacked qemu-system-data:all 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:24 status half-installed qemu-system-data:all 1:8.2.2+ds-0ubuntu1.14
2026-04-08 22:14:24 status triggers-pending mailcap:all 3.70+nmu1ubuntu1
2026-04-08 22:14:24 status triggers-pending gnome-menus:amd64 3.36.0-1.1ubuntu3
2026-04-08 22:14:24 status triggers-pending mate-menus:all 1.26.1+mint1
2026-04-08 22:14:24 status triggers-pending desktop-file-utils:amd64 0.27-2build1
2026-04-08 22:14:24 status triggers-pending hicolor-icon-theme:all 0.17-2
2026-04-08 22:14:24 status unpacked qemu-system-data:all 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:24 startup packages configure
2026-04-08 22:14:24 configure qemu-system-common:amd64 1:8.2.2+ds-0ubuntu1.15 <none>
2026-04-08 22:14:24 status unpacked qemu-system-common:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:24 status half-configured qemu-system-common:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:24 status installed qemu-system-common:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:24 configure libssl3t64:amd64 3.0.13-0ubuntu3.9 <none>
2026-04-08 22:14:24 status unpacked libssl3t64:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 status half-configured libssl3t64:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 status installed libssl3t64:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 configure libssl3t64:i386 3.0.13-0ubuntu3.9 <none>
2026-04-08 22:14:24 status unpacked libssl3t64:i386 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 status half-configured libssl3t64:i386 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 status installed libssl3t64:i386 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 configure libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.3 <none>
2026-04-08 22:14:24 status unpacked libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:24 status half-configured libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:24 status installed libgdk-pixbuf2.0-common:all 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:24 configure libssl-dev:amd64 3.0.13-0ubuntu3.9 <none>
2026-04-08 22:14:24 status unpacked libssl-dev:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 status half-configured libssl-dev:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 status installed libssl-dev:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 configure qemu-system-data:all 1:8.2.2+ds-0ubuntu1.15 <none>
2026-04-08 22:14:24 status unpacked qemu-system-data:all 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:24 status half-configured qemu-system-data:all 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:24 status installed qemu-system-data:all 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:24 configure libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.3 <none>
2026-04-08 22:14:24 status unpacked libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:24 status half-configured libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:24 status installed libgdk-pixbuf-2.0-0:amd64 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:24 configure libgdk-pixbuf-2.0-0:i386 2.42.10+dfsg-3ubuntu3.3 <none>
2026-04-08 22:14:24 status unpacked libgdk-pixbuf-2.0-0:i386 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:24 status half-configured libgdk-pixbuf-2.0-0:i386 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:24 status installed libgdk-pixbuf-2.0-0:i386 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:24 configure qemu-utils:amd64 1:8.2.2+ds-0ubuntu1.15 <none>
2026-04-08 22:14:24 status unpacked qemu-utils:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:24 status half-configured qemu-utils:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:24 status installed qemu-utils:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:24 configure openssl:amd64 3.0.13-0ubuntu3.9 <none>
2026-04-08 22:14:24 status unpacked openssl:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 status half-configured openssl:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 status installed openssl:amd64 3.0.13-0ubuntu3.9
2026-04-08 22:14:24 configure qemu-block-extra:amd64 1:8.2.2+ds-0ubuntu1.15 <none>
2026-04-08 22:14:24 status unpacked qemu-block-extra:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:24 status half-configured qemu-block-extra:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:25 status installed qemu-block-extra:amd64 1:8.2.2+ds-0ubuntu1.15
2026-04-08 22:14:25 configure gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.3 <none>
2026-04-08 22:14:25 status unpacked gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:25 status half-configured gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:25 status installed gir1.2-gdkpixbuf-2.0:amd64 2.42.10+dfsg-3ubuntu3.3
2026-04-08 22:14:25 configure qemu-system-x86:amd64 1:8.2.2+ds-0ubuntu1.15 <none>
2026-04-08 22:14:25 status unpacked qemu-system-x86:amd64 1:8.2.2+ds-0ubuntu1.15
